CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14053,125,2,260.25,2011-08-07,2,3,2,232,7,Need Attention
14054,66,1,92.46,2011-10-05,3,1,1,311,5,Promising
14055,107,1,725.64,2011-08-25,2,1,3,213,6,Other
14056,2,23,8152.71,2011-12-08,5,5,5,555,15,Champions
14057,24,17,6211.66,2011-11-16,4,5,5,455,14,Champions
14059,267,1,183.6,2011-03-18,1,1,1,111,3,Lost
14060,5,19,6140.42,2011-12-05,5,5,5,555,15,Champions
14062,10,12,10464.85,2011-11-30,5,5,5,555,15,Champions
14064,30,5,1334.34,2011-11-10,4,4,4,444,12,Champions
14066,267,1,152.55,2011-03-18,1,1,1,111,3,Lost
14067,64,2,374.7,2011-10-07,3,3,2,332,8,Potential Loyalists
14068,321,1,265.85,2011-01-23,1,1,2,112,4,Hibernating
14071,4,8,1437.57,2011-12-06,5,5,4,554,14,Champions
14073,33,1,151.04,2011-11-07,4,1,1,411,6,Recent Customers
14075,5,3,942.26,2011-12-05,5,3,4,534,12,Loyal Customers
14076,130,1,118.67,2011-08-02,2,1,1,211,4,About to Sleep
14077,41,5,499.42,2011-10-30,3,4,3,343,10,Loyal Customers
14078,102,6,1049.37,2011-08-30,2,5,4,254,11,Can't Lose Them
14079,125,1,375.1,2011-08-07,2,1,2,212,5,About to Sleep
14080,33,1,45.6,2011-11-07,4,1,1,411,6,Recent Customers
14081,303,2,921.62,2011-02-10,1,3,3,133,7,At Risk
14082,365,1,182.25,2010-12-10,1,1,1,111,3,Lost
14083,5,9,1002.9,2011-12-05,5,5,4,554,14,Champions
14085,3,18,4421.29,2011-12-07,5,5,5,555,15,Champions
14087,3,1,191.47,2011-12-07,5,1,1,511,7,Recent Customers
14088,11,13,50491.81,2011-11-29,5,5,5,555,15,Champions
14089,57,1,158.75,2011-10-14,3,1,1,311,5,Promising
14090,325,1,76.32,2011-01-19,1,1,1,111,3,Lost
14092,8,14,4076.91,2011-12-02,5,5,5,555,15,Champions
14093,13,1,433.86,2011-11-27,5,1,2,512,8,Promising
14096,5,17,65164.79,2011-12-05,5,5,5,555,15,Champions
14098,37,1,147.35,2011-11-03,3,1,1,311,5,Promising
14099,17,11,3104.17,2011-11-23,4,5,5,455,14,Champions
14100,138,1,191.95,2011-07-25,2,1,1,211,4,About to Sleep
14101,74,6,5976.79,2011-09-27,2,5,5,255,12,Can't Lose Them
14102,6,5,1105.88,2011-12-04,5,4,4,544,13,Champions
14104,155,2,216.21,2011-07-08,2,3,1,231,6,Other
14105,240,1,1266.23,2011-04-14,1,1,4,114,6,Other
14107,52,7,2703.23,2011-10-19,3,5,5,355,13,Loyal Customers
14108,31,2,597.91,2011-11-09,4,3,3,433,10,Loyal Customers
14109,73,1,144.2,2011-09-28,2,1,1,211,4,About to Sleep
14110,4,12,5683.15,2011-12-06,5,5,5,555,15,Champions
14111,15,4,692.85,2011-11-25,4,4,3,443,11,Loyal Customers
14112,23,7,2915.15,2011-11-17,4,5,5,455,14,Champions
14113,4,4,1840.42,2011-12-06,5,4,4,544,13,Champions
14114,274,2,386.53,2011-03-11,1,3,2,132,6,Other
14116,20,5,1382.74,2011-11-20,4,4,4,444,12,Champions
14117,144,1,90.0,2011-07-19,2,1,1,211,4,About to Sleep
14121,4,4,2780.15,2011-12-06,5,4,5,545,14,Champions
14124,85,1,419.58,2011-09-16,2,1,2,212,5,About to Sleep
14125,11,3,2720.63,2011-11-29,5,3,5,535,13,Loyal Customers
14126,8,3,706.13,2011-12-02,5,3,3,533,11,Loyal Customers
14127,123,3,709.71,2011-08-09,2,3,3,233,8,Need Attention
14128,61,2,637.5,2011-10-10,3,3,3,333,9,Loyal Customers
14129,2,5,1123.86,2011-12-08,5,4,4,544,13,Champions
14130,320,1,480.91,2011-01-24,1,1,2,112,4,Hibernating
14132,3,11,3586.03,2011-12-07,5,5,5,555,15,Champions
14133,130,3,605.64,2011-08-02,2,3,3,233,8,Need Attention
14135,2,15,4690.31,2011-12-08,5,5,5,555,15,Champions
14138,2,2,965.88,2011-12-08,5,3,4,534,12,Loyal Customers
14139,47,1,415.82,2011-10-24,3,1,2,312,6,Promising
14140,4,2,935.05,2011-12-06,5,3,4,534,12,Loyal Customers
14141,3,4,915.13,2011-12-07,5,4,3,543,12,Loyal Customers
14142,374,1,311.81,2010-12-01,1,1,2,112,4,Hibernating
14143,134,1,115.8,2011-07-29,2,1,1,211,4,About to Sleep
14145,47,4,3742.2,2011-10-24,3,4,5,345,12,Loyal Customers
14146,9,5,4191.0,2011-12-01,5,4,5,545,14,Champions
14147,79,2,483.4,2011-09-22,2,3,2,232,7,Need Attention
14148,234,1,157.2,2011-04-20,1,1,1,111,3,Lost
14149,221,1,446.62,2011-05-03,1,1,2,112,4,Hibernating
14150,36,2,658.64,2011-11-04,3,3,3,333,9,Loyal Customers
14152,76,2,621.29,2011-09-25,2,3,3,233,8,Need Attention
14154,240,2,1345.62,2011-04-14,1,3,4,134,8,At Risk
14155,267,1,118.75,2011-03-18,1,1,1,111,3,Lost
14156,10,55,117210.08,2011-11-30,5,5,5,555,15,Champions
14157,20,2,424.89,2011-11-20,4,3,2,432,9,Potential Loyalists
14158,41,1,507.66,2011-10-30,3,1,3,313,7,Potential Loyalists
14159,20,11,4630.35,2011-11-20,4,5,5,455,14,Champions
14161,216,3,1097.62,2011-05-08,1,3,4,134,8,At Risk
14162,174,2,289.36,2011-06-19,2,3,2,232,7,Need Attention
14163,88,4,2445.91,2011-09-13,2,4,5,245,11,Can't Lose Them
14164,71,2,1631.77,2011-09-30,3,3,4,334,10,Loyal Customers
14165,276,1,120.44,2011-03-09,1,1,1,111,3,Lost
14167,40,4,562.59,2011-10-31,3,4,3,343,10,Loyal Customers
14171,99,1,363.79,2011-09-02,2,1,2,212,5,About to Sleep
14173,11,4,450.84,2011-11-29,5,4,2,542,11,Potential Loyalists
14174,34,1,134.46,2011-11-06,3,1,1,311,5,Promising
14175,60,3,3222.3,2011-10-11,3,3,5,335,11,Loyal Customers
14176,298,4,576.9,2011-02-15,1,4,3,143,8,At Risk
14177,87,4,549.46,2011-09-14,2,4,3,243,9,At Risk
14178,9,7,1600.26,2011-12-01,5,5,4,554,14,Champions
14179,41,2,701.57,2011-10-30,3,3,3,333,9,Loyal Customers
14180,11,25,4748.52,2011-11-29,5,5,5,555,15,Champions
14184,67,1,452.89,2011-10-04,3,1,2,312,6,Promising
14185,332,1,197.65,2011-01-12,1,1,1,111,3,Lost
14188,31,6,2054.36,2011-11-09,4,5,4,454,13,Champions
14189,3,15,4654.08,2011-12-07,5,5,5,555,15,Champions
14191,2,13,4684.76,2011-12-08,5,5,5,555,15,Champions
14193,68,2,853.39,2011-10-03,3,3,3,333,9,Loyal Customers
14194,5,21,11349.52,2011-12-05,5,5,5,555,15,Champions
14195,202,2,1012.0,2011-05-22,1,3,4,134,8,At Risk
14196,107,1,335.52,2011-08-25,2,1,2,212,5,About to Sleep
14198,19,4,701.4,2011-11-21,4,4,3,443,11,Loyal Customers
14199,219,1,185.4,2011-05-05,1,1,1,111,3,Lost
14201,61,7,747.44,2011-10-10,3,5,3,353,11,Loyal Customers
14204,3,1,150.61,2011-12-07,5,1,1,511,7,Recent Customers
14205,17,2,466.7,2011-11-23,4,3,2,432,9,Potential Loyalists
14206,240,1,328.16,2011-04-14,1,1,2,112,4,Hibernating
14208,95,1,151.74,2011-09-06,2,1,1,211,4,About to Sleep
14209,11,6,2073.43,2011-11-29,5,5,5,555,15,Champions
14210,106,6,1905.84,2011-08-26,2,5,4,254,11,Can't Lose Them
14211,54,9,2241.1,2011-10-17,3,5,5,355,13,Loyal Customers
14212,90,1,1070.48,2011-09-11,2,1,4,214,7,Other
14214,31,5,1004.38,2011-11-09,4,4,4,444,12,Champions
14215,12,6,1789.72,2011-11-28,5,5,4,554,14,Champions
14216,4,4,1839.3,2011-12-06,5,4,4,544,13,Champions
14217,2,17,2004.98,2011-12-08,5,5,4,554,14,Champions
14218,43,1,169.48,2011-10-28,3,1,1,311,5,Promising
14219,5,1,89.94,2011-12-05,5,1,1,511,7,Recent Customers
14220,248,2,632.4,2011-04-06,1,3,3,133,7,At Risk
14221,43,9,3432.8,2011-10-28,3,5,5,355,13,Loyal Customers
14222,178,1,683.17,2011-06-15,2,1,3,213,6,Other
14223,93,3,991.13,2011-09-08,2,3,4,234,9,At Risk
14224,111,4,1009.73,2011-08-21,2,4,4,244,10,Can't Lose Them
14226,29,5,2214.79,2011-11-11,4,4,5,445,13,Champions
14227,27,10,3350.96,2011-11-13,4,5,5,455,14,Champions
14229,52,3,1547.2,2011-10-19,3,3,4,334,10,Loyal Customers
14231,184,3,925.71,2011-06-09,1,3,3,133,7,At Risk
14232,43,5,2048.07,2011-10-28,3,4,4,344,11,Loyal Customers
14233,50,4,1462.72,2011-10-21,3,4,4,344,11,Loyal Customers
14234,23,4,754.12,2011-11-17,4,4,3,443,11,Loyal Customers
14235,76,5,3144.86,2011-09-25,2,4,5,245,11,Can't Lose Them
14236,81,2,490.86,2011-09-20,2,3,3,233,8,Need Attention
14237,374,1,161.0,2010-12-01,1,1,1,111,3,Lost
14238,327,1,146.85,2011-01-17,1,1,1,111,3,Lost
14239,44,11,2380.85,2011-10-27,3,5,5,355,13,Loyal Customers
14240,31,2,890.34,2011-11-09,4,3,3,433,10,Loyal Customers
14241,184,1,213.7,2011-06-09,1,1,1,111,3,Lost
14242,235,2,280.55,2011-04-19,1,3,2,132,6,Other
14243,9,10,2588.77,2011-12-01,5,5,5,555,15,Champions
14245,220,2,1693.45,2011-05-04,1,3,4,134,8,At Risk
14246,111,3,1474.06,2011-08-21,2,3,4,234,9,At Risk
14247,279,1,136.77,2011-03-06,1,1,1,111,3,Lost
14248,319,1,302.58,2011-01-25,1,1,2,112,4,Hibernating
14250,8,3,1904.05,2011-12-02,5,3,4,534,12,Loyal Customers
14251,2,5,2879.7,2011-12-08,5,4,5,545,14,Champions
14256,261,2,969.06,2011-03-24,1,3,4,134,8,At Risk
14257,65,5,3099.72,2011-10-06,3,4,5,345,12,Loyal Customers
14258,10,9,12669.98,2011-11-30,5,5,5,555,15,Champions
14259,142,1,120.0,2011-07-21,2,1,1,211,4,About to Sleep
14261,51,2,1163.45,2011-10-20,3,3,4,334,10,Loyal Customers
14262,9,8,2618.23,2011-12-01,5,5,5,555,15,Champions
14264,155,2,333.97,2011-07-08,2,3,2,232,7,Need Attention
14265,110,2,530.18,2011-08-22,2,3,3,233,8,Need Attention
14267,163,3,1516.24,2011-06-30,2,3,4,234,9,At Risk
14270,332,1,492.65,2011-01-12,1,1,3,113,5,Other
14271,226,1,112.32,2011-04-28,1,1,1,111,3,Lost
14272,74,2,437.96,2011-09-27,2,3,2,232,7,Need Attention
14273,52,4,559.97,2011-10-19,3,4,3,343,10,Loyal Customers
14276,99,3,1119.74,2011-09-02,2,3,4,234,9,At Risk
14277,16,3,4188.0,2011-11-24,4,3,5,435,12,Loyal Customers
14280,197,1,134.04,2011-05-27,1,1,1,111,3,Lost
14282,4,15,3701.44,2011-12-06,5,5,5,555,15,Champions
14284,31,2,595.25,2011-11-09,4,3,3,433,10,Loyal Customers
14285,22,4,1910.01,2011-11-18,4,4,4,444,12,Champions
14286,24,3,4628.75,2011-11-16,4,3,5,435,12,Loyal Customers
14287,9,3,176.63,2011-12-01,5,3,1,531,9,Potential Loyalists
14288,214,1,426.6,2011-05-10,1,1,2,112,4,Hibernating
14289,9,6,911.26,2011-12-01,5,5,3,553,13,Loyal Customers
14290,12,5,2314.65,2011-11-28,5,4,5,545,14,Champions
14291,2,11,3883.25,2011-12-08,5,5,5,555,15,Champions
14292,8,9,4871.93,2011-12-02,5,5,5,555,15,Champions
14293,4,4,1046.56,2011-12-06,5,4,4,544,13,Champions
14295,41,1,166.2,2011-10-30,3,1,1,311,5,Promising
14297,18,4,1305.33,2011-11-22,4,4,4,444,12,Champions
14298,9,44,51527.3,2011-12-01,5,5,5,555,15,Champions
14299,9,9,3965.62,2011-12-01,5,5,5,555,15,Champions
14300,19,1,43.2,2011-11-21,4,1,1,411,6,Recent Customers
14301,118,1,640.14,2011-08-14,2,1,3,213,6,Other
14304,223,1,383.45,2011-05-01,1,1,2,112,4,Hibernating
14305,72,3,1858.96,2011-09-29,3,3,4,334,10,Loyal Customers
14306,52,2,2093.32,2011-10-19,3,3,5,335,11,Loyal Customers
14307,89,6,2995.72,2011-09-12,2,5,5,255,12,Can't Lose Them
14309,9,9,2352.53,2011-12-01,5,5,5,555,15,Champions
14311,243,1,310.26,2011-04-11,1,1,2,112,4,Hibernating
14312,47,6,1611.59,2011-10-24,3,5,4,354,12,Loyal Customers
14314,107,1,120.0,2011-08-25,2,1,1,211,4,About to Sleep
14315,45,6,2481.13,2011-10-26,3,5,5,355,13,Loyal Customers
14317,65,1,508.58,2011-10-06,3,1,3,313,7,Potential Loyalists
14320,207,2,477.79,2011-05-17,1,3,2,132,6,Other
14321,11,5,1530.75,2011-11-29,5,4,4,544,13,Champions
14323,115,2,605.06,2011-08-17,2,3,3,233,8,Need Attention
14326,243,1,183.85,2011-04-11,1,1,1,111,3,Lost
14327,164,1,311.65,2011-06-29,2,1,2,212,5,About to Sleep
14329,18,7,4975.24,2011-11-22,4,5,5,455,14,Champions
14331,125,2,462.66,2011-08-07,2,3,2,232,7,Need Attention
14332,23,3,840.21,2011-11-17,4,3,3,433,10,Loyal Customers
14333,68,1,415.2,2011-10-03,3,1,2,312,6,Promising
14334,17,8,2552.21,2011-11-23,4,5,5,455,14,Champions
14335,17,2,454.86,2011-11-23,4,3,2,432,9,Potential Loyalists
14336,17,4,1614.91,2011-11-23,4,4,4,444,12,Champions
14338,162,2,588.22,2011-07-01,2,3,3,233,8,Need Attention
14339,243,1,309.52,2011-04-11,1,1,2,112,4,Hibernating
14340,219,1,134.7,2011-05-05,1,1,1,111,3,Lost
14341,46,8,2166.98,2011-10-25,3,5,5,355,13,Loyal Customers
14342,22,4,668.56,2011-11-18,4,4,3,443,11,Loyal Customers
14344,128,8,889.93,2011-08-04,2,5,3,253,10,At Risk
14345,39,1,108.98,2011-11-01,3,1,1,311,5,Promising
14346,121,2,1021.58,2011-08-11,2,3,4,234,9,At Risk
14348,261,1,409.57,2011-03-24,1,1,2,112,4,Hibernating
14349,11,1,133.5,2011-11-29,5,1,1,511,7,Recent Customers
14350,275,1,282.93,2011-03-10,1,1,2,112,4,Hibernating
14351,165,1,51.0,2011-06-28,2,1,1,211,4,About to Sleep
14352,158,4,1078.96,2011-07-05,2,4,4,244,10,Can't Lose Them
14353,216,1,90.6,2011-05-08,1,1,1,111,3,Lost
14354,6,2,163.62,2011-12-04,5,3,1,531,9,Potential Loyalists
14355,366,1,174.4,2010-12-09,1,1,1,111,3,Lost
14356,80,2,701.23,2011-09-21,2,3,3,233,8,Need Attention
14357,44,1,225.12,2011-10-27,3,1,1,311,5,Promising
14359,20,3,912.18,2011-11-20,4,3,3,433,10,Loyal Customers
14360,32,4,2118.03,2011-11-08,4,4,5,445,13,Champions
14362,23,1,151.5,2011-11-17,4,1,1,411,6,Recent Customers
14364,109,8,3717.35,2011-08-23,2,5,5,255,12,Can't Lose Them
14367,9,16,9227.82,2011-12-01,5,5,5,555,15,Champions
14368,320,1,155.0,2011-01-24,1,1,1,111,3,Lost
14371,296,1,100.5,2011-02-17,1,1,1,111,3,Lost
14373,359,1,76.55,2010-12-16,1,1,1,111,3,Lost
14375,186,1,235.56,2011-06-07,1,1,1,111,3,Lost
14377,192,2,617.05,2011-06-01,1,3,3,133,7,At Risk
14379,45,2,348.1,2011-10-26,3,3,2,332,8,Potential Loyalists
14381,53,1,202.68,2011-10-18,3,1,1,311,5,Promising
14382,27,1,615.49,2011-11-13,4,1,3,413,8,Potential Loyalists
14383,39,3,1247.69,2011-11-01,3,3,4,334,10,Loyal Customers
14385,10,3,202.11,2011-11-30,5,3,1,531,9,Potential Loyalists
14386,297,1,142.4,2011-02-16,1,1,1,111,3,Lost
14387,33,3,1727.6,2011-11-07,4,3,4,434,11,Loyal Customers
14388,11,8,3212.84,2011-11-29,5,5,5,555,15,Champions
14389,66,2,1043.46,2011-10-05,3,3,4,334,10,Loyal Customers
14390,11,9,4642.57,2011-11-29,5,5,5,555,15,Champions
14393,219,1,67.95,2011-05-05,1,1,1,111,3,Lost
14395,3,9,3479.91,2011-12-07,5,5,5,555,15,Champions
14396,66,2,487.99,2011-10-05,3,3,3,333,9,Loyal Customers
14397,3,19,2612.96,2011-12-07,5,5,5,555,15,Champions
14400,150,1,574.7,2011-07-13,2,1,3,213,6,Other
14401,5,13,4051.48,2011-12-05,5,5,5,555,15,Champions
14403,131,4,1475.81,2011-08-01,2,4,4,244,10,Can't Lose Them
14404,34,6,1449.32,2011-11-06,3,5,4,354,12,Loyal Customers
14406,120,1,156.75,2011-08-12,2,1,1,211,4,About to Sleep
14407,108,6,2157.73,2011-08-24,2,5,5,255,12,Can't Lose Them
14408,11,7,2599.03,2011-11-29,5,5,5,555,15,Champions
14409,72,6,2059.45,2011-09-29,3,5,5,355,13,Loyal Customers
14410,93,9,1100.27,2011-09-08,2,5,4,254,11,Can't Lose Them
14411,311,1,1063.0,2011-02-02,1,1,4,114,6,Other
14412,43,2,770.03,2011-10-28,3,3,3,333,9,Loyal Customers
14413,363,1,121.05,2010-12-12,1,1,1,111,3,Lost
14414,92,7,1496.98,2011-09-09,2,5,4,254,11,Can't Lose Them
14415,2,13,5855.57,2011-12-08,5,5,5,555,15,Champions
14416,23,2,490.22,2011-11-17,4,3,3,433,10,Loyal Customers
14418,4,3,1937.25,2011-12-06,5,3,4,534,12,Loyal Customers
14419,11,6,1051.79,2011-11-29,5,5,4,554,14,Champions
14420,100,1,387.52,2011-09-01,2,1,2,212,5,About to Sleep
14421,58,2,813.11,2011-10-13,3,3,3,333,9,Loyal Customers
14422,1,6,4263.64,2011-12-09,5,5,5,555,15,Champions
14423,219,1,265.2,2011-05-05,1,1,2,112,4,Hibernating
14424,18,1,322.08,2011-11-22,4,1,2,412,7,Promising
14426,24,10,4481.67,2011-11-16,4,5,5,455,14,Champions
14427,51,2,363.34,2011-10-20,3,3,2,332,8,Potential Loyalists
14428,8,5,1224.06,2011-12-02,5,4,4,544,13,Champions
14431,303,1,470.36,2011-02-10,1,1,2,112,4,Hibernating
14432,10,6,2248.5,2011-11-30,5,5,5,555,15,Champions
14434,22,6,1372.8,2011-11-18,4,5,4,454,13,Champions
14436,99,1,89.06,2011-09-02,2,1,1,211,4,About to Sleep
14437,366,1,63.0,2010-12-09,1,1,1,111,3,Lost
14438,307,1,131.9,2011-02-06,1,1,1,111,3,Lost
14439,320,1,2661.24,2011-01-24,1,1,5,115,7,Other
14440,9,5,2357.68,2011-12-01,5,4,5,545,14,Champions
14441,1,4,1712.89,2011-12-09,5,4,4,544,13,Champions
14442,205,2,1589.82,2011-05-19,1,3,4,134,8,At Risk
14443,54,4,1420.2,2011-10-17,3,4,4,344,11,Loyal Customers
14446,1,4,1010.35,2011-12-09,5,4,4,544,13,Champions
14447,19,5,1163.23,2011-11-21,4,4,4,444,12,Champions
14448,10,2,375.35,2011-11-30,5,3,2,532,10,Potential Loyalists
14449,19,4,885.8,2011-11-21,4,4,3,443,11,Loyal Customers
14450,181,3,483.25,2011-06-12,1,3,2,132,6,Other
14451,61,2,643.9,2011-10-10,3,3,3,333,9,Loyal Customers
14452,11,2,259.05,2011-11-29,5,3,2,532,10,Potential Loyalists
14453,191,1,119.93,2011-06-02,1,1,1,111,3,Lost
14456,6,9,3017.28,2011-12-04,5,5,5,555,15,Champions
14457,311,1,113.64,2011-02-02,1,1,1,111,3,Lost
14459,156,1,1837.92,2011-07-07,2,1,4,214,7,Other
14460,111,3,434.34,2011-08-21,2,3,2,232,7,Need Attention
14461,149,3,2103.06,2011-07-14,2,3,5,235,10,At Risk
14462,67,11,1980.57,2011-10-04,3,5,4,354,12,Loyal Customers
14463,99,3,529.62,2011-09-02,2,3,3,233,8,Need Attention
14465,247,3,1038.44,2011-04-07,1,3,4,134,8,At Risk
14466,30,7,2272.4,2011-11-10,4,5,5,455,14,Champions
14467,18,4,596.26,2011-11-22,4,4,3,443,11,Loyal Customers
14470,12,2,461.19,2011-11-28,5,3,2,532,10,Potential Loyalists
14472,104,8,1852.67,2011-08-28,2,5,4,254,11,Can't Lose Them
14473,75,2,234.34,2011-09-26,2,3,1,231,6,Other
14474,47,1,547.66,2011-10-24,3,1,3,313,7,Potential Loyalists
14475,72,3,925.85,2011-09-29,3,3,3,333,9,Loyal Customers
14476,258,1,193.0,2011-03-27,1,1,1,111,3,Lost
14477,20,4,1309.6,2011-11-20,4,4,4,444,12,Champions
14479,254,2,316.25,2011-03-31,1,3,2,132,6,Other
14480,12,1,279.05,2011-11-28,5,1,2,512,8,Promising
14481,165,2,636.51,2011-06-28,2,3,3,233,8,Need Attention
14482,19,6,2022.81,2011-11-21,4,5,4,454,13,Champions
14483,282,1,137.1,2011-03-03,1,1,1,111,3,Lost
14484,51,1,321.92,2011-10-20,3,1,2,312,6,Promising
14485,39,1,162.8,2011-11-01,3,1,1,311,5,Promising
14487,27,6,1165.48,2011-11-13,4,5,4,454,13,Champions
14488,68,1,1064.28,2011-10-03,3,1,4,314,8,Potential Loyalists
14489,208,1,463.38,2011-05-16,1,1,2,112,4,Hibernating
14491,176,2,340.93,2011-06-17,2,3,2,232,7,Need Attention
14493,8,5,2383.24,2011-12-02,5,4,5,545,14,Champions
14494,26,1,139.56,2011-11-14,4,1,1,411,6,Recent Customers
14495,51,2,123.8,2011-10-20,3,3,1,331,7,Potential Loyalists
14496,312,2,538.81,2011-02-01,1,3,3,133,7,At Risk
14497,310,1,475.37,2011-02-03,1,1,2,112,4,Hibernating
14498,43,5,1957.32,2011-10-28,3,4,4,344,11,Loyal Customers
14499,27,3,808.44,2011-11-13,4,3,3,433,10,Loyal Customers
14500,89,3,356.85,2011-09-12,2,3,2,232,7,Need Attention
14501,184,2,251.21,2011-06-09,1,3,2,132,6,Other
14502,20,11,2429.83,2011-11-20,4,5,5,455,14,Champions
14503,4,6,3543.26,2011-12-06,5,5,5,555,15,Champions
14504,48,4,673.26,2011-10-23,3,4,3,343,10,Loyal Customers
14505,18,8,5859.43,2011-11-22,4,5,5,455,14,Champions
14506,18,5,1960.65,2011-11-22,4,4,4,444,12,Champions
14507,24,6,1367.88,2011-11-16,4,5,4,454,13,Champions
14508,23,2,268.05,2011-11-17,4,3,2,432,9,Potential Loyalists
14511,12,5,1314.81,2011-11-28,5,4,4,544,13,Champions
14512,188,2,275.28,2011-06-05,1,3,2,132,6,Other
14513,101,3,455.59,2011-08-31,2,3,2,232,7,Need Attention
14514,62,3,990.2,2011-10-09,3,3,4,334,10,Loyal Customers
14515,18,6,2076.89,2011-11-22,4,5,5,455,14,Champions
14517,34,2,330.45,2011-11-06,3,3,2,332,8,Potential Loyalists
14518,65,1,174.37,2011-10-06,3,1,1,311,5,Promising
14520,2,2,270.6,2011-12-08,5,3,2,532,10,Potential Loyalists
14522,25,4,974.54,2011-11-15,4,4,4,444,12,Champions
14523,109,1,241.09,2011-08-23,2,1,1,211,4,About to Sleep
14524,32,9,1843.83,2011-11-08,4,5,4,454,13,Champions
14525,20,9,4215.9,2011-11-20,4,5,5,455,14,Champions
14527,3,55,8507.13,2011-12-07,5,5,5,555,15,Champions
14528,38,1,364.22,2011-11-02,3,1,2,312,6,Promising
14529,61,3,578.61,2011-10-10,3,3,3,333,9,Loyal Customers
14530,26,6,2862.11,2011-11-14,4,5,5,455,14,Champions
14532,237,4,932.85,2011-04-17,1,4,3,143,8,At Risk
14533,25,7,1949.72,2011-11-15,4,5,4,454,13,Champions
14534,3,18,4397.3,2011-12-07,5,5,5,555,15,Champions
14535,61,3,2854.84,2011-10-10,3,3,5,335,11,Loyal Customers
14536,260,1,170.95,2011-03-25,1,1,1,111,3,Lost
14537,58,1,355.56,2011-10-13,3,1,2,312,6,Promising
14538,65,2,388.25,2011-10-06,3,3,2,332,8,Potential Loyalists
14539,16,2,537.48,2011-11-24,4,3,3,433,10,Loyal Customers
14540,10,3,952.66,2011-11-30,5,3,4,534,12,Loyal Customers
14541,59,8,1453.35,2011-10-12,3,5,4,354,12,Loyal Customers
14542,186,1,103.25,2011-06-07,1,1,1,111,3,Lost
14543,29,16,3599.73,2011-11-11,4,5,5,455,14,Champions
14544,25,2,2004.3,2011-11-15,4,3,4,434,11,Loyal Customers
14546,6,5,2573.93,2011-12-04,5,4,5,545,14,Champions
14547,4,8,3974.75,2011-12-06,5,5,5,555,15,Champions
14548,151,2,652.8,2011-07-12,2,3,3,233,8,Need Attention
14549,312,1,289.24,2011-02-01,1,1,2,112,4,Hibernating
14550,11,2,757.37,2011-11-29,5,3,3,533,11,Loyal Customers
14551,19,2,186.23,2011-11-21,4,3,1,431,8,Potential Loyalists
14552,152,1,164.22,2011-07-11,2,1,1,211,4,About to Sleep
14553,20,5,859.27,2011-11-20,4,4,3,443,11,Loyal Customers
14554,11,4,2279.49,2011-11-29,5,4,5,545,14,Champions
14555,58,2,312.54,2011-10-13,3,3,2,332,8,Potential Loyalists
14557,86,1,788.38,2011-09-15,2,1,3,213,6,Other
14560,8,22,2237.77,2011-12-02,5,5,5,555,15,Champions
14561,76,3,1080.76,2011-09-25,2,3,4,234,9,At Risk
14562,4,18,5006.77,2011-12-06,5,5,5,555,15,Champions
14565,96,4,3099.12,2011-09-05,2,4,5,245,11,Can't Lose Them
14566,111,1,1432.0,2011-08-21,2,1,4,214,7,Other
14567,57,2,1530.36,2011-10-14,3,3,4,334,10,Loyal Customers
14569,2,1,227.39,2011-12-08,5,1,1,511,7,Recent Customers
14570,281,2,218.06,2011-03-04,1,3,1,131,5,Other
14572,4,7,2804.54,2011-12-06,5,5,5,555,15,Champions
14573,180,9,1639.82,2011-06-13,2,5,4,254,11,Can't Lose Them
14576,373,1,35.4,2010-12-02,1,1,1,111,3,Lost
14577,13,4,859.71,2011-11-27,5,4,3,543,12,Loyal Customers
14578,4,1,168.63,2011-12-06,5,1,1,511,7,Recent Customers
14581,17,1,138.6,2011-11-23,4,1,1,411,6,Recent Customers
14582,41,1,114.11,2011-10-30,3,1,1,311,5,Promising
14583,6,5,986.96,2011-12-04,5,4,4,544,13,Champions
14584,170,4,1033.06,2011-06-23,2,4,4,244,10,Can't Lose Them
14585,51,1,157.05,2011-10-20,3,1,1,311,5,Promising
14586,277,1,237.36,2011-03-08,1,1,1,111,3,Lost
14587,19,9,1580.29,2011-11-21,4,5,4,454,13,Champions
14589,372,1,39.75,2010-12-03,1,1,1,111,3,Lost
14591,16,4,1320.21,2011-11-24,4,4,4,444,12,Champions
14592,36,3,557.94,2011-11-04,3,3,3,333,9,Loyal Customers
14593,22,3,617.15,2011-11-18,4,3,3,433,10,Loyal Customers
14594,8,2,363.33,2011-12-02,5,3,2,532,10,Potential Loyalists
14595,20,6,1740.6,2011-11-20,4,5,4,454,13,Champions
14597,12,2,866.24,2011-11-28,5,3,3,533,11,Loyal Customers
14598,45,1,221.97,2011-10-26,3,1,1,311,5,Promising
14600,306,1,393.33,2011-02-07,1,1,2,112,4,Hibernating
14601,11,1,213.96,2011-11-29,5,1,1,511,7,Recent Customers
14603,275,1,660.0,2011-03-10,1,1,3,113,5,Other
14606,2,93,12076.15,2011-12-08,5,5,5,555,15,Champions
14607,16,14,16209.5,2011-11-24,4,5,5,455,14,Champions
14608,5,4,1785.15,2011-12-05,5,4,4,544,13,Champions
14609,73,4,601.56,2011-09-28,2,4,3,243,9,At Risk
14616,243,3,406.08,2011-04-11,1,3,2,132,6,Other
14618,10,3,553.44,2011-11-30,5,3,3,533,11,Loyal Customers
